,location,subject,measure,year,value
10103,PAK,SHEEP,THND_TONNE,2013,456.375
10104,PAK,SHEEP,THND_TONNE,2014,461.196
10105,PAK,SHEEP,THND_TONNE,2015,468.794
10106,PAK,SHEEP,THND_TONNE,2016,458.963
10107,PAK,SHEEP,THND_TONNE,2017,467.084
10108,PAK,SHEEP,THND_TONNE,2018,469.692
10109,PAK,SHEEP,THND_TONNE,2019,471.4
10110,PAK,SHEEP,THND_TONNE,2020,477.9
10111,PAK,SHEEP,THND_TONNE,2021,484.314
10112,PAK,SHEEP,THND_TONNE,2022,490.707
10113,PAK,SHEEP,THND_TONNE,2023,497.178
10114,PAK,SHEEP,THND_TONNE,2024,503.633
10115,PAK,SHEEP,THND_TONNE,2025,510.066
10116,PAK,SHEEP,THND_TONNE,2026,516.484
10117,PAK,SHEEP,THND_TONNE,2027,522.901
10118,PAK,SHEEP,THND_TONNE,2028,529.338
10119,PAK,SHEEP,THND_TONNE,2029,535.772
10120,JPN,POULTRY,THND_TONNE,1990,1784.404
10121,JPN,POULTRY,THND_TONNE,1991,1680.944
10122,JPN,POULTRY,THND_TONNE,1992,1736.809
10123,JPN,POULTRY,THND_TONNE,1993,1707.512
10124,JPN,POULTRY,THND_TONNE,1994,1787.153
10125,JPN,POULTRY,THND_TONNE,1995,1804.29
10126,JPN,POULTRY,THND_TONNE,1996,1866.966
10127,JPN,POULTRY,THND_TONNE,1997,1820.708
10128,JPN,POULTRY,THND_TONNE,1998,1727.12
10129,JPN,POULTRY,THND_TONNE,1999,1737.49
10130,JPN,POULTRY,THND_TONNE,2000,1860.738
10131,JPN,POULTRY,THND_TONNE,2001,1917.739
10132,JPN,POULTRY,THND_TONNE,2002,1862.648
10133,JPN,POULTRY,THND_TONNE,2003,1844.257
10134,JPN,POULTRY,THND_TONNE,2004,1805.436
10135,JPN,POULTRY,THND_TONNE,2005,1917.83
10136,JPN,POULTRY,THND_TONNE,2006,1952.02
10137,JPN,POULTRY,THND_TONNE,2007,1969.78
10138,JPN,POULTRY,THND_TONNE,2008,1946.9
10139,JPN,POULTRY,THND_TONNE,2009,1998.77
10140,JPN,POULTRY,THND_TONNE,2010,2085.61
10141,JPN,POULTRY,THND_TONNE,2011,2075.234
10142,JPN,POULTRY,THND_TONNE,2012,2206.41
10143,JPN,POULTRY,THND_TONNE,2013,2193.19
10144,JPN,POULTRY,THND_TONNE,2014,2226.18
10145,JPN,POULTRY,THND_TONNE,2015,2301.733
10146,JPN,POULTRY,THND_TONNE,2016,2368.674
10147,JPN,POULTRY,THND_TONNE,2017,2448.227
10148,JPN,POULTRY,THND_TONNE,2018,2511.438
10149,JPN,POULTRY,THND_TONNE,2019,2551.921
10150,JPN,POULTRY,THND_TONNE,2020,2548.8
10151,JPN,POULTRY,THND_TONNE,2021,2547.457
10152,JPN,POULTRY,THND_TONNE,2022,2546.122
10153,JPN,POULTRY,THND_TONNE,2023,2544.783
10154,JPN,POULTRY,THND_TONNE,2024,2543.448
10155,JPN,POULTRY,THND_TONNE,2025,2542.112
10156,JPN,POULTRY,THND_TONNE,2026,2540.776
10157,JPN,POULTRY,THND_TONNE,2027,2539.44
10158,JPN,POULTRY,THND_TONNE,2028,2538.103
10159,JPN,POULTRY,THND_TONNE,2029,2536.766
10160,BRICS,PIG,THND_TONNE,1990,24175.636
10161,BRICS,PIG,THND_TONNE,1991,25894.161
10162,BRICS,PIG,THND_TONNE,1992,27947.434
10163,BRICS,PIG,THND_TONNE,1993,32944.001
10164,BRICS,PIG,THND_TONNE,1994,35380.463
10165,BRICS,PIG,THND_TONNE,1995,36096.111
10166,BRICS,PIG,THND_TONNE,1996,35819.917
10167,BRICS,PIG,THND_TONNE,1997,40071.391
10168,BRICS,PIG,THND_TONNE,1998,43039.113
10169,BRICS,PIG,THND_TONNE,1999,43055.626
10170,BRICS,PIG,THND_TONNE,2000,44476.811
10171,BRICS,PIG,THND_TONNE,2001,45421.033
10172,BRICS,PIG,THND_TONNE,2002,46353.328
10173,BRICS,PIG,THND_TONNE,2003,47139.123
10174,BRICS,PIG,THND_TONNE,2004,47896.094
10175,BRICS,PIG,THND_TONNE,2005,50190.312
10176,BRICS,PIG,THND_TONNE,2006,51784.662
10177,BRICS,PIG,THND_TONNE,2007,48832.721
10178,BRICS,PIG,THND_TONNE,2008,52989.073
10179,BRICS,PIG,THND_TONNE,2009,55823.948
10180,BRICS,PIG,THND_TONNE,2010,57942.846
10181,BRICS,PIG,THND_TONNE,2011,58706.839
10182,BRICS,PIG,THND_TONNE,2012,61862.684
10183,BRICS,PIG,THND_TONNE,2013,63866.628
10184,BRICS,PIG,THND_TONNE,2014,65825.339
10185,BRICS,PIG,THND_TONNE,2015,64436.285
10186,BRICS,PIG,THND_TONNE,2016,63334.222
10187,BRICS,PIG,THND_TONNE,2017,63405.103
10188,BRICS,PIG,THND_TONNE,2018,63085.861
10189,BRICS,PIG,THND_TONNE,2019,52687.233
10190,BRICS,PIG,THND_TONNE,2020,49848.13
10191,BRICS,PIG,THND_TONNE,2021,51864.161
10192,BRICS,PIG,THND_TONNE,2022,55262.9
10193,BRICS,PIG,THND_TONNE,2023,58270.776
10194,BRICS,PIG,THND_TONNE,2024,61349.456
10195,BRICS,PIG,THND_TONNE,2025,64450.709
10196,BRICS,PIG,THND_TONNE,2026,65759.682
10197,BRICS,PIG,THND_TONNE,2027,66107.745
10198,BRICS,PIG,THND_TONNE,2028,66426.429
10199,BRICS,PIG,THND_TONNE,2029,66773.671
10200,PHL,SHEEP,THND_TONNE,1990,27.187
10201,PHL,SHEEP,THND_TONNE,1991,25.037
10202,PHL,SHEEP,THND_TONNE,1992,26.649
10203,PHL,SHEEP,THND_TONNE,1993,28.599
10204,PHL,SHEEP,THND_TONNE,1994,30.255
10205,PHL,SHEEP,THND_TONNE,1995,30.809
10206,PHL,SHEEP,THND_TONNE,1996,30.674
10207,PHL,SHEEP,THND_TONNE,1997,31.047
10208,PHL,SHEEP,THND_TONNE,1998,31.539
10209,PHL,SHEEP,THND_TONNE,1999,33.666
10210,PHL,SHEEP,THND_TONNE,2000,34.25
10211,PHL,SHEEP,THND_TONNE,2001,34.139
10212,PHL,SHEEP,THND_TONNE,2002,34.114
10213,PHL,SHEEP,THND_TONNE,2003,33.567
10214,PHL,SHEEP,THND_TONNE,2004,34.061
10215,PHL,SHEEP,THND_TONNE,2005,36.621
10216,PHL,SHEEP,THND_TONNE,2006,45.527
10217,PHL,SHEEP,THND_TONNE,2007,50.137
10218,PHL,SHEEP,THND_TONNE,2008,53.893
10219,PHL,SHEEP,THND_TONNE,2009,55.034
10220,PHL,SHEEP,THND_TONNE,2010,56.092
10221,PHL,SHEEP,THND_TONNE,2011,56.272
10222,PHL,SHEEP,THND_TONNE,2012,54.963
10223,PHL,SHEEP,THND_TONNE,2013,55.296
10224,PHL,SHEEP,THND_TONNE,2014,56.239
10225,PHL,SHEEP,THND_TONNE,2015,57.476
10226,PHL,SHEEP,THND_TONNE,2016,58.781
10227,PHL,SHEEP,THND_TONNE,2017,61.046
10228,PHL,SHEEP,THND_TONNE,2018,61.76
10229,PHL,SHEEP,THND_TONNE,2019,61.76
10230,PHL,SHEEP,THND_TONNE,2020,63.051
10231,PHL,SHEEP,THND_TONNE,2021,64.324
10232,PHL,SHEEP,THND_TONNE,2022,65.685
10233,PHL,SHEEP,THND_TONNE,2023,67.128
10234,PHL,SHEEP,THND_TONNE,2024,68.672
10235,PHL,SHEEP,THND_TONNE,2025,70.281
10236,PHL,SHEEP,THND_TONNE,2026,71.952
10237,PHL,SHEEP,THND_TONNE,2027,73.592
10238,PHL,SHEEP,THND_TONNE,2028,75.249
10239,PHL,SHEEP,THND_TONNE,2029,76.895
10240,CAN,SHEEP,THND_TONNE,1990,22.96
10241,CAN,SHEEP,THND_TONNE,1991,24.33
10242,CAN,SHEEP,THND_TONNE,1992,23.88
10243,CAN,SHEEP,THND_TONNE,1993,24.52
10244,CAN,SHEEP,THND_TONNE,1994,23.83
10245,CAN,SHEEP,THND_TONNE,1995,23.75
10246,CAN,SHEEP,THND_TONNE,1996,22.33
10247,CAN,SHEEP,THND_TONNE,1997,22.13
10248,CAN,SHEEP,THND_TONNE,1998,25.01
10249,CAN,SHEEP,THND_TONNE,1999,26.06
10250,CAN,SHEEP,THND_TONNE,2000,28.95
10251,CAN,SHEEP,THND_TONNE,2001,32.09
10252,CAN,SHEEP,THND_TONNE,2002,32.37
10253,CAN,SHEEP,THND_TONNE,2003,34.2
10254,CAN,SHEEP,THND_TONNE,2004,35.32
10255,CAN,SHEEP,THND_TONNE,2005,36.03
10256,CAN,SHEEP,THND_TONNE,2006,39.52
10257,CAN,SHEEP,THND_TONNE,2007,40.14
10258,CAN,SHEEP,THND_TONNE,2008,38.85
10259,CAN,SHEEP,THND_TONNE,2009,38.86
10260,CAN,SHEEP,THND_TONNE,2010,36.98
10261,CAN,SHEEP,THND_TONNE,2011,36.53
10262,CAN,SHEEP,THND_TONNE,2012,33.59
10263,CAN,SHEEP,THND_TONNE,2013,35.17
10264,CAN,SHEEP,THND_TONNE,2014,37.31
10265,CAN,SHEEP,THND_TONNE,2015,37.42
10266,CAN,SHEEP,THND_TONNE,2016,38.4
10267,CAN,SHEEP,THND_TONNE,2017,40.53
10268,CAN,SHEEP,THND_TONNE,2018,43.04
10269,CAN,SHEEP,THND_TONNE,2019,41.592
10270,CAN,SHEEP,THND_TONNE,2020,41.769
10271,CAN,SHEEP,THND_TONNE,2021,41.99
10272,CAN,SHEEP,THND_TONNE,2022,42.233
10273,CAN,SHEEP,THND_TONNE,2023,42.452
10274,CAN,SHEEP,THND_TONNE,2024,42.408
10275,CAN,SHEEP,THND_TONNE,2025,42.35
10276,CAN,SHEEP,THND_TONNE,2026,42.176
10277,CAN,SHEEP,THND_TONNE,2027,42.242
10278,CAN,SHEEP,THND_TONNE,2028,42.15
10279,CAN,SHEEP,THND_TONNE,2029,42.099
10280,PHL,PIG,THND_TONNE,1990,684.805
10281,PHL,PIG,THND_TONNE,1991,701.7
10282,PHL,PIG,THND_TONNE,1992,658.555
10283,PHL,PIG,THND_TONNE,1993,731.053
10284,PHL,PIG,THND_TONNE,1994,757.381
10285,PHL,PIG,THND_TONNE,1995,814.234
10286,PHL,PIG,THND_TONNE,1996,1042.95
10287,PHL,PIG,THND_TONNE,1997,1097.913
10288,PHL,PIG,THND_TONNE,1998,1144.613
10289,PHL,PIG,THND_TONNE,1999,1212.756
10290,PHL,PIG,THND_TONNE,2000,1249.843
10291,PHL,PIG,THND_TONNE,2001,1298.557
10292,PHL,PIG,THND_TONNE,2002,1371.061
10293,PHL,PIG,THND_TONNE,2003,1405.071
10294,PHL,PIG,THND_TONNE,2004,1387.795
10295,PHL,PIG,THND_TONNE,2005,1436.705
10296,PHL,PIG,THND_TONNE,2006,1583.794
10297,PHL,PIG,THND_TONNE,2007,1637.609
10298,PHL,PIG,THND_TONNE,2008,1645.627
10299,PHL,PIG,THND_TONNE,2009,1680.532
10300,PHL,PIG,THND_TONNE,2010,1726.481
10301,PHL,PIG,THND_TONNE,2011,1727.36
10302,PHL,PIG,THND_TONNE,2012,1740.165
10303,PHL,PIG,THND_TONNE,2013,1791.477
10304,PHL,PIG,THND_TONNE,2014,1801.821
10305,PHL,PIG,THND_TONNE,2015,1872.125
10306,PHL,PIG,THND_TONNE,2016,1967.761
10307,PHL,PIG,THND_TONNE,2017,1973.457
10308,PHL,PIG,THND_TONNE,2018,2043.518
10309,PHL,PIG,THND_TONNE,2019,2109.7
10310,PHL,PIG,THND_TONNE,2020,2095.341
10311,PHL,PIG,THND_TONNE,2021,2128.78
10312,PHL,PIG,THND_TONNE,2022,2167.822
10313,PHL,PIG,THND_TONNE,2023,2211.55
10314,PHL,PIG,THND_TONNE,2024,2252.81
10315,PHL,PIG,THND_TONNE,2025,2292.861
10316,PHL,PIG,THND_TONNE,2026,2334.908
10317,PHL,PIG,THND_TONNE,2027,2375.405
10318,PHL,PIG,THND_TONNE,2028,2416.539
10319,PHL,PIG,THND_TONNE,2029,2459.411
10320,OECD,POULTRY,THND_TONNE,1990,22454.618
10321,OECD,POULTRY,THND_TONNE,1991,23197.724
10322,OECD,POULTRY,THND_TONNE,1992,24429.404
10323,OECD,POULTRY,THND_TONNE,1993,25148.553
10324,OECD,POULTRY,THND_TONNE,1994,26347.923
10325,OECD,POULTRY,THND_TONNE,1995,27292.072
10326,OECD,POULTRY,THND_TONNE,1996,27814.865
10327,OECD,POULTRY,THND_TONNE,1997,28688.983
10328,OECD,POULTRY,THND_TONNE,1998,29710.263
10329,OECD,POULTRY,THND_TONNE,1999,30869.799
10330,OECD,POULTRY,THND_TONNE,2000,32038.452
10331,OECD,POULTRY,THND_TONNE,2001,33335.126
10332,OECD,POULTRY,THND_TONNE,2002,34923.558
10333,OECD,POULTRY,THND_TONNE,2003,35135.332
10334,OECD,POULTRY,THND_TONNE,2004,35993.479
10335,OECD,POULTRY,THND_TONNE,2005,37328.291
10336,OECD,POULTRY,THND_TONNE,2006,37655.905
10337,OECD,POULTRY,THND_TONNE,2007,38353.349
10338,OECD,POULTRY,THND_TONNE,2008,38782.813
10339,OECD,POULTRY,THND_TONNE,2009,38590.778
10340,OECD,POULTRY,THND_TONNE,2010,39856.794
10341,OECD,POULTRY,THND_TONNE,2011,40814.3
10342,OECD,POULTRY,THND_TONNE,2012,40983.02
10343,OECD,POULTRY,THND_TONNE,2013,41337.447
10344,OECD,POULTRY,THND_TONNE,2014,42654.814
10345,OECD,POULTRY,THND_TONNE,2015,44885.111
10346,OECD,POULTRY,THND_TONNE,2016,46284.915
10347,OECD,POULTRY,THND_TONNE,2017,46965.583
10348,OECD,POULTRY,THND_TONNE,2018,48185.516
10349,OECD,POULTRY,THND_TONNE,2019,49416.403
10350,OECD,POULTRY,THND_TONNE,2020,50233.985
10351,OECD,POULTRY,THND_TONNE,2021,50596.74
10352,OECD,POULTRY,THND_TONNE,2022,51038.008
10353,OECD,POULTRY,THND_TONNE,2023,51436.178
10354,OECD,POULTRY,THND_TONNE,2024,51813.146
10355,OECD,POULTRY,THND_TONNE,2025,52223.992
10356,OECD,POULTRY,THND_TONNE,2026,52571.483
10357,OECD,POULTRY,THND_TONNE,2027,52929.576
10358,OECD,POULTRY,THND_TONNE,2028,53311.234
10359,OECD,POULTRY,THND_TONNE,2029,53680.987
10360,CAN,PIG,THND_TONNE,1990,727.255
10361,CAN,PIG,THND_TONNE,1991,728.207
10362,CAN,PIG,THND_TONNE,1992,808.46
10363,CAN,PIG,THND_TONNE,1993,796.018
10364,CAN,PIG,THND_TONNE,1994,827.632
10365,CAN,PIG,THND_TONNE,1995,818.604
10366,CAN,PIG,THND_TONNE,1996,773.374
10367,CAN,PIG,THND_TONNE,1997,763.96
10368,CAN,PIG,THND_TONNE,1998,869.679
10369,CAN,PIG,THND_TONNE,1999,919.533
10370,CAN,PIG,THND_TONNE,2000,885.382
10371,CAN,PIG,THND_TONNE,2001,902.857
10372,CAN,PIG,THND_TONNE,2002,877.462
10373,CAN,PIG,THND_TONNE,2003,799.766
10374,CAN,PIG,THND_TONNE,2004,856.796
10375,CAN,PIG,THND_TONNE,2005,748.344
10376,CAN,PIG,THND_TONNE,2006,769.274
10377,CAN,PIG,THND_TONNE,2007,831.488
10378,CAN,PIG,THND_TONNE,2008,799.289
10379,CAN,PIG,THND_TONNE,2009,799.596
10380,CAN,PIG,THND_TONNE,2010,756.515
10381,CAN,PIG,THND_TONNE,2011,741.303
10382,CAN,PIG,THND_TONNE,2012,780.582
10383,CAN,PIG,THND_TONNE,2013,738.781
10384,CAN,PIG,THND_TONNE,2014,735.828
10385,CAN,PIG,THND_TONNE,2015,831.106
10386,CAN,PIG,THND_TONNE,2016,745.217
10387,CAN,PIG,THND_TONNE,2017,771.11
10388,CAN,PIG,THND_TONNE,2018,808.051
10389,CAN,PIG,THND_TONNE,2019,779.849
10390,CAN,PIG,THND_TONNE,2020,768.432
10391,CAN,PIG,THND_TONNE,2021,775.912
10392,CAN,PIG,THND_TONNE,2022,777.284
10393,CAN,PIG,THND_TONNE,2023,782.682
10394,CAN,PIG,THND_TONNE,2024,787.737
10395,CAN,PIG,THND_TONNE,2025,790.169
10396,CAN,PIG,THND_TONNE,2026,790.86
10397,CAN,PIG,THND_TONNE,2027,794.003
10398,CAN,PIG,THND_TONNE,2028,796.847
10399,CAN,PIG,THND_TONNE,2029,796.797
10400,PRY,BEEF,THND_TONNE,1990,85.842
10401,PRY,BEEF,THND_TONNE,1991,175.617
10402,PRY,BEEF,THND_TONNE,1992,201.174
10403,PRY,BEEF,THND_TONNE,1993,192.905
10404,PRY,BEEF,THND_TONNE,1994,193.516
10405,PRY,BEEF,THND_TONNE,1995,203.836
10406,PRY,BEEF,THND_TONNE,1996,198.635
10407,PRY,BEEF,THND_TONNE,1997,197.714
10408,PRY,BEEF,THND_TONNE,1998,192.529
10409,PRY,BEEF,THND_TONNE,1999,224.538
10410,PRY,BEEF,THND_TONNE,2000,181.63
10411,PRY,BEEF,THND_TONNE,2001,173.591
10412,PRY,BEEF,THND_TONNE,2002,215.748
10413,PRY,BEEF,THND_TONNE,2003,181.92
10414,PRY,BEEF,THND_TONNE,2004,108.571
10415,PRY,BEEF,THND_TONNE,2005,71.485
10416,PRY,BEEF,THND_TONNE,2006,79.198
10417,PRY,BEEF,THND_TONNE,2007,86.7
10418,PRY,BEEF,THND_TONNE,2008,88.974
10419,PRY,BEEF,THND_TONNE,2009,88.075
10420,PRY,BEEF,THND_TONNE,2010,82.487
10421,PRY,BEEF,THND_TONNE,2011,167.884
10422,PRY,BEEF,THND_TONNE,2012,72.583
10423,PRY,BEEF,THND_TONNE,2013,85.952
10424,PRY,BEEF,THND_TONNE,2014,109.653
10425,PRY,BEEF,THND_TONNE,2015,93.023
10426,PRY,BEEF,THND_TONNE,2016,112.329
10427,PRY,BEEF,THND_TONNE,2017,137.615
10428,PRY,BEEF,THND_TONNE,2018,125.311
10429,PRY,BEEF,THND_TONNE,2019,120.187
10430,PRY,BEEF,THND_TONNE,2020,121.476
10431,PRY,BEEF,THND_TONNE,2021,123.541
10432,PRY,BEEF,THND_TONNE,2022,125.503
10433,PRY,BEEF,THND_TONNE,2023,127.324
10434,PRY,BEEF,THND_TONNE,2024,128.78
10435,PRY,BEEF,THND_TONNE,2025,130.137
10436,PRY,BEEF,THND_TONNE,2026,131.328
10437,PRY,BEEF,THND_TONNE,2027,132.475
10438,PRY,BEEF,THND_TONNE,2028,133.649
10439,PRY,BEEF,THND_TONNE,2029,134.8
10440,PAK,PIG,THND_TONNE,1990,0.0
10441,PAK,PIG,THND_TONNE,1991,0.0
10442,PAK,PIG,THND_TONNE,1992,0.0
10443,PAK,PIG,THND_TONNE,1993,0.0
10444,PAK,PIG,THND_TONNE,1994,0.0
10445,PAK,PIG,THND_TONNE,1995,0.0
10446,PAK,PIG,THND_TONNE,1996,0.017
10447,PAK,PIG,THND_TONNE,1997,0.001
10448,PAK,PIG,THND_TONNE,1998,0.003
10449,PAK,PIG,THND_TONNE,1999,0.003
10450,PAK,PIG,THND_TONNE,2000,0.0
10451,PAK,PIG,THND_TONNE,2001,0.0
10452,PAK,PIG,THND_TONNE,2002,0.0
10453,PAK,PIG,THND_TONNE,2003,0.014
10454,PAK,PIG,THND_TONNE,2004,0.013
10455,PAK,PIG,THND_TONNE,2005,0.192
10456,PAK,PIG,THND_TONNE,2006,0.192
10457,PAK,PIG,THND_TONNE,2007,0.022
10458,PAK,PIG,THND_TONNE,2008,0.051
10459,PAK,PIG,THND_TONNE,2009,0.051
10460,PAK,PIG,THND_TONNE,2010,0.051
10461,PAK,PIG,THND_TONNE,2011,0.021
10462,PAK,PIG,THND_TONNE,2012,0.021
10463,PAK,PIG,THND_TONNE,2013,0.021
10464,PAK,PIG,THND_TONNE,2014,0.021
10465,PAK,PIG,THND_TONNE,2015,0.011
10466,PAK,PIG,THND_TONNE,2016,0.028
10467,PAK,PIG,THND_TONNE,2017,0.098
10468,PAK,PIG,THND_TONNE,2018,0.098
10469,PAK,PIG,THND_TONNE,2019,0.098
10470,PAK,PIG,THND_TONNE,2020,0.098
10471,PAK,PIG,THND_TONNE,2021,0.098
10472,PAK,PIG,THND_TONNE,2022,0.098
10473,PAK,PIG,THND_TONNE,2023,0.098
10474,PAK,PIG,THND_TONNE,2024,0.098
10475,PAK,PIG,THND_TONNE,2025,0.098
10476,PAK,PIG,THND_TONNE,2026,0.098
10477,PAK,PIG,THND_TONNE,2027,0.098
10478,PAK,PIG,THND_TONNE,2028,0.098
10479,PAK,PIG,THND_TONNE,2029,0.098
10480,CHE,SHEEP,THND_TONNE,1990,12.421
10481,CHE,SHEEP,THND_TONNE,1991,12.278
10482,CHE,SHEEP,THND_TONNE,1992,12.778
10483,CHE,SHEEP,THND_TONNE,1993,12.598
10484,CHE,SHEEP,THND_TONNE,1994,12.435
10485,CHE,SHEEP,THND_TONNE,1995,12.417
10486,CHE,SHEEP,THND_TONNE,1996,13.196
10487,CHE,SHEEP,THND_TONNE,1997,13.708
10488,CHE,SHEEP,THND_TONNE,1998,13.217
10489,CHE,SHEEP,THND_TONNE,1999,12.761
10490,CHE,SHEEP,THND_TONNE,2000,14.326
10491,CHE,SHEEP,THND_TONNE,2001,13.139
10492,CHE,SHEEP,THND_TONNE,2002,13.286
10493,CHE,SHEEP,THND_TONNE,2003,13.491
10494,CHE,SHEEP,THND_TONNE,2004,13.628
10495,CHE,SHEEP,THND_TONNE,2005,13.069
10496,CHE,SHEEP,THND_TONNE,2006,12.716
10497,CHE,SHEEP,THND_TONNE,2007,12.208
10498,CHE,SHEEP,THND_TONNE,2008,12.072
10499,CHE,SHEEP,THND_TONNE,2009,11.75
10500,CHE,SHEEP,THND_TONNE,2010,12.012
10501,CHE,SHEEP,THND_TONNE,2011,12.124
10502,CHE,SHEEP,THND_TONNE,2012,11.759
10503,CHE,SHEEP,THND_TONNE,2013,11.299
10504,CHE,SHEEP,THND_TONNE,2014,12.44
10505,CHE,SHEEP,THND_TONNE,2015,12.342
10506,CHE,SHEEP,THND_TONNE,2016,12.572
10507,CHE,SHEEP,THND_TONNE,2017,11.557
10508,CHE,SHEEP,THND_TONNE,2018,11.551
10509,CHE,SHEEP,THND_TONNE,2019,11.551
10510,CHE,SHEEP,THND_TONNE,2020,11.271
10511,CHE,SHEEP,THND_TONNE,2021,11.305
10512,CHE,SHEEP,THND_TONNE,2022,11.339
10513,CHE,SHEEP,THND_TONNE,2023,11.372
10514,CHE,SHEEP,THND_TONNE,2024,11.405
10515,CHE,SHEEP,THND_TONNE,2025,11.439
10516,CHE,SHEEP,THND_TONNE,2026,11.471
10517,CHE,SHEEP,THND_TONNE,2027,11.505
10518,CHE,SHEEP,THND_TONNE,2028,11.539
10519,CHE,SHEEP,THND_TONNE,2029,11.573
10520,AUS,POULTRY,THND_TONNE,1990,425.003
10521,AUS,POULTRY,THND_TONNE,1991,436.571
10522,AUS,POULTRY,THND_TONNE,1992,443.68
10523,AUS,POULTRY,THND_TONNE,1993,476.22
10524,AUS,POULTRY,THND_TONNE,1994,494.982
10525,AUS,POULTRY,THND_TONNE,1995,495.162
10526,AUS,POULTRY,THND_TONNE,1996,508.785
10527,AUS,POULTRY,THND_TONNE,1997,538.887
10528,AUS,POULTRY,THND_TONNE,1998,583.855
10529,AUS,POULTRY,THND_TONNE,1999,597.853
10530,AUS,POULTRY,THND_TONNE,2000,640.563
10531,AUS,POULTRY,THND_TONNE,2001,637.465
10532,AUS,POULTRY,THND_TONNE,2002,716.384
10533,AUS,POULTRY,THND_TONNE,2003,700.391
10534,AUS,POULTRY,THND_TONNE,2004,741.201
10535,AUS,POULTRY,THND_TONNE,2005,781.743
10536,AUS,POULTRY,THND_TONNE,2006,820.738
10537,AUS,POULTRY,THND_TONNE,2007,826.416
10538,AUS,POULTRY,THND_TONNE,2008,806.28
10539,AUS,POULTRY,THND_TONNE,2009,829.954
10540,AUS,POULTRY,THND_TONNE,2010,947.731
10541,AUS,POULTRY,THND_TONNE,2011,1011.635
10542,AUS,POULTRY,THND_TONNE,2012,1049.383
10543,AUS,POULTRY,THND_TONNE,2013,1061.305
10544,AUS,POULTRY,THND_TONNE,2014,1094.188
10545,AUS,POULTRY,THND_TONNE,2015,1141.933
10546,AUS,POULTRY,THND_TONNE,2016,1227.258
10547,AUS,POULTRY,THND_TONNE,2017,1211.037
10548,AUS,POULTRY,THND_TONNE,2018,1198.318
10549,AUS,POULTRY,THND_TONNE,2019,1245.5
10550,AUS,POULTRY,THND_TONNE,2020,1268.965
10551,AUS,POULTRY,THND_TONNE,2021,1293.27
10552,AUS,POULTRY,THND_TONNE,2022,1318.382
10553,AUS,POULTRY,THND_TONNE,2023,1342.352
10554,AUS,POULTRY,THND_TONNE,2024,1352.134
10555,AUS,POULTRY,THND_TONNE,2025,1368.501
10556,AUS,POULTRY,THND_TONNE,2026,1384.625
10557,AUS,POULTRY,THND_TONNE,2027,1401.356
10558,AUS,POULTRY,THND_TONNE,2028,1418.572
10559,AUS,POULTRY,THND_TONNE,2029,1435.141
10560,CHN,POULTRY,THND_TONNE,1990,0.0
10561,CHN,POULTRY,THND_TONNE,1991,3928.558
10562,CHN,POULTRY,THND_TONNE,1992,4479.748
10563,CHN,POULTRY,THND_TONNE,1993,5722.122
10564,CHN,POULTRY,THND_TONNE,1994,6566.2
10565,CHN,POULTRY,THND_TONNE,1995,8380.38
10566,CHN,POULTRY,THND_TONNE,1996,8416.131
10567,CHN,POULTRY,THND_TONNE,1997,9676.612
10568,CHN,POULTRY,THND_TONNE,1998,10756.478
10569,CHN,POULTRY,THND_TONNE,1999,11270.593
10570,CHN,POULTRY,THND_TONNE,2000,12244.767
10571,CHN,POULTRY,THND_TONNE,2001,11941.14
10572,CHN,POULTRY,THND_TONNE,2002,12059.592
10573,CHN,POULTRY,THND_TONNE,2003,12608.265
10574,CHN,POULTRY,THND_TONNE,2004,12449.588
10575,CHN,POULTRY,THND_TONNE,2005,13392.821
10576,CHN,POULTRY,THND_TONNE,2006,13830.221
10577,CHN,POULTRY,THND_TONNE,2007,14920.952
10578,CHN,POULTRY,THND_TONNE,2008,15920.892
10579,CHN,POULTRY,THND_TONNE,2009,16443.028
10580,CHN,POULTRY,THND_TONNE,2010,16754.617
10581,CHN,POULTRY,THND_TONNE,2011,17087.698
10582,CHN,POULTRY,THND_TONNE,2012,18309.687
10583,CHN,POULTRY,THND_TONNE,2013,18113.205
10584,CHN,POULTRY,THND_TONNE,2014,17522.478
10585,CHN,POULTRY,THND_TONNE,2015,18263.344
10586,CHN,POULTRY,THND_TONNE,2016,19105.245
10587,CHN,POULTRY,THND_TONNE,2017,18997.384
10588,CHN,POULTRY,THND_TONNE,2018,19992.247
10589,CHN,POULTRY,THND_TONNE,2019,22845.357
10590,CHN,POULTRY,THND_TONNE,2020,23210.239
10591,CHN,POULTRY,THND_TONNE,2021,22972.585
10592,CHN,POULTRY,THND_TONNE,2022,22748.53
10593,CHN,POULTRY,THND_TONNE,2023,22836.824
10594,CHN,POULTRY,THND_TONNE,2024,22933.354
10595,CHN,POULTRY,THND_TONNE,2025,23027.521
10596,CHN,POULTRY,THND_TONNE,2026,23167.931
10597,CHN,POULTRY,THND_TONNE,2027,23310.931
10598,CHN,POULTRY,THND_TONNE,2028,23453.194
10599,CHN,POULTRY,THND_TONNE,2029,23590.693
10600,IRN,POULTRY,THND_TONNE,1990,395.24
10601,IRN,POULTRY,THND_TONNE,1991,436.935
10602,IRN,POULTRY,THND_TONNE,1992,566.455
10603,IRN,POULTRY,THND_TONNE,1993,628.91
10604,IRN,POULTRY,THND_TONNE,1994,635.813
10605,IRN,POULTRY,THND_TONNE,1995,658.52
